Venda_ID,Loja_ID,Produto_ID,Cliente_ID,Colaborador_ID,Quantidade,Preço Unitário,Data da Venda,Canal de Venda
3959,188,105,288,452,2,35.47,2024-11-17 22:58:55,Online
3960,905,981,46,485,75,944.64,2017-08-01 11:30:22,Online
3961,148,971,484,388,87,324.27,2014-02-21 18:01:22,Física
3962,206,949,368,173,25,615.47,2018-12-18 00:20:15,Online
3963,276,829,479,280,62,130.13,2023-12-29 23:11:32,Física
3964,911,380,642,483,78,89.1,2020-08-09 00:38:31,Online
3965,530,425,180,106,58,313.05,2015-09-07 05:20:51,Online
3966,690,587,755,281,22,716.93,2016-05-13 03:19:50,Online
3967,97,302,984,131,5,648.69,2014-10-23 00:39:40,Física
3968,654,964,45,438,26,99.74,2023-05-10 22:21:56,Física
3969,28,401,874,304,11,703.3,2017-02-27 20:47:28,Física
3970,998,934,356,157,98,551.82,2024-10-11 15:41:40,Online
3971,347,265,279,222,58,191.31,2014-02-15 18:42:07,Física
3972,591,393,604,195,70,642.39,2015-10-22 08:17:50,Física
3973,720,546,744,287,97,353.6,2019-05-19 20:35:45,Física
3974,790,465,783,110,61,955.01,2022-02-26 04:19:10,Online
3975,1000,535,106,498,26,722.62,2017-12-26 16:55:10,Física
3976,991,857,991,125,53,422.96,2023-09-02 21:02:56,Online
3977,986,545,102,383,98,897.37,2024-08-10 18:56:20,Física
3978,512,252,78,262,8,511.21,2023-04-13 10:26:13,Online
3979,862,88,569,271,15,666.71,2016-10-27 02:47:36,Online
3980,41,208,629,41,99,321.35,2019-07-11 07:06:00,Física
3981,552,62,878,282,91,894.7,2021-02-19 18:35:02,Física
3982,500,405,783,11,80,632.67,2016-08-05 14:40:59,Online
3983,774,730,746,420,53,146.24,2015-06-27 17:57:38,Online
3984,43,868,318,11,63,798.44,2021-07-27 16:25:12,Online
3985,275,935,630,128,12,601.54,2022-10-23 18:44:32,Física
3986,694,735,861,45,45,18.2,2022-12-21 09:02:09,Física
3987,501,750,271,488,63,2.51,2022-12-17 00:03:15,Física
3988,523,335,716,396,85,883.57,2018-06-22 14:32:17,Online
3989,508,159,95,476,75,341.48,2020-11-26 15:35:58,Física
3990,340,364,142,273,14,440.5,2020-02-09 06:17:07,Física
3991,231,408,582,422,94,496.04,2016-04-29 08:14:56,Física
3992,576,252,837,35,67,737.33,2019-12-04 08:01:20,Física
3993,347,583,515,492,18,195.86,2021-03-03 09:33:55,Física
3994,385,130,250,229,44,912.2,2023-08-22 21:39:20,Online
3995,765,70,196,160,51,549.5,2017-03-04 00:15:32,Física
3996,171,67,11,314,68,676.25,2016-06-18 09:46:48,Física
3997,286,72,815,400,6,94.16,2016-01-29 18:17:37,Online
3998,505,747,604,477,62,849.9,2022-10-09 00:43:10,Física
3999,210,649,892,41,8,66.52,2020-05-18 10:28:59,Física
4000,170,891,569,243,96,898.85,2022-08-11 20:52:13,Física
4001,568,519,842,382,69,327.91,2020-06-20 19:52:47,Física
4002,306,11,246,340,27,536.02,2019-08-06 23:52:59,Online
4003,337,767,434,419,91,917.04,2022-10-14 08:52:56,Online
4004,288,678,683,20,89,977.8,2016-01-16 07:38:39,Física
4005,514,320,84,195,1,439.31,2014-02-28 14:53:00,Online
4006,947,681,390,301,88,579.36,2018-01-28 19:27:58,Online
4007,634,100,755,183,64,572.36,2019-09-15 19:23:06,Online
4008,439,855,987,447,19,808.88,2021-04-09 06:09:57,Online
4009,906,941,578,87,73,10.75,2022-12-12 09:00:06,Online
4010,651,88,508,485,42,606.18,2016-03-12 19:16:46,Física
4011,87,186,755,298,43,306.44,2014-03-06 15:27:46,Física
4012,697,639,485,407,75,998.18,2021-08-01 09:32:20,Online
4013,843,757,162,391,77,596.89,2022-03-08 11:20:23,Online
4014,308,174,907,423,76,453.61,2023-11-06 01:59:46,Física
4015,950,70,721,424,75,325.69,2022-06-04 17:24:53,Online
4016,518,826,134,235,88,866.94,2020-05-11 10:36:00,Online
4017,855,823,311,260,78,194.94,2021-10-12 15:35:08,Física
4018,109,198,317,207,12,42.68,2023-08-01 20:19:14,Física
4019,508,946,510,181,50,717.38,2024-12-03 12:03:55,Física
4020,97,455,802,155,19,40.36,2022-06-04 18:51:09,Online
4021,833,546,39,297,6,942.08,2015-09-13 17:33:22,Física
4022,867,274,13,478,21,674.42,2021-09-10 10:04:27,Online
4023,299,297,502,364,14,733.72,2019-12-05 19:15:59,Online
4024,185,776,58,213,2,597.24,2022-03-02 16:37:03,Física
4025,363,948,346,314,78,136.22,2021-03-14 07:49:25,Online
4026,368,846,787,428,58,931.2,2021-01-26 20:05:53,Física
4027,979,531,519,318,57,822.75,2020-11-03 12:29:22,Online
4028,7,594,101,279,44,216.81,2023-01-28 19:08:06,Online
4029,916,249,368,421,82,489.88,2019-09-30 17:36:32,Física
4030,677,326,784,220,32,482.43,2020-02-04 17:51:00,Física
4031,266,473,629,134,33,624.65,2023-05-09 23:31:09,Física
4032,699,294,908,437,35,704.58,2014-11-27 16:42:11,Online
4033,12,259,839,315,7,723.52,2016-08-21 02:14:31,Física
4034,359,491,419,462,20,148.01,2021-08-24 08:35:06,Física
4035,347,296,283,48,98,7.16,2021-12-19 02:22:36,Online
4036,299,605,878,441,59,347.55,2023-06-05 18:27:32,Online
4037,955,505,232,23,25,288.59,2019-09-01 09:34:12,Física
4038,331,662,997,348,90,203.12,2021-03-23 15:57:57,Online
4039,294,451,968,274,5,295.25,2019-02-04 18:57:05,Física
4040,566,147,640,161,60,601.91,2017-04-06 03:06:02,Física
4041,674,139,550,115,82,109.59,2020-08-07 18:30:22,Online
4042,346,467,828,229,30,838.47,2022-11-12 13:36:25,Online
4043,642,316,19,426,63,459.29,2019-07-30 08:11:02,Online
4044,953,335,770,266,98,720.19,2024-11-21 18:57:37,Online
4045,122,931,527,236,21,593.66,2016-02-20 01:57:13,Física
4046,999,561,157,368,18,847.47,2024-06-04 00:19:54,Física
4047,40,587,513,429,24,305.01,2021-09-27 15:29:24,Física
4048,796,668,480,452,47,86.08,2017-06-15 22:30:24,Online
4049,554,456,676,54,88,345.39,2016-09-28 17:27:42,Online
4050,963,900,323,156,43,533.96,2024-10-20 05:18:28,Física
4051,890,331,762,111,19,650.8,2020-11-02 18:40:10,Online
4052,109,728,737,9,54,581.38,2015-03-13 08:08:11,Online
4053,165,103,362,296,34,222.94,2024-02-10 19:28:50,Online
4054,949,803,847,132,29,147.38,2017-06-09 10:42:37,Física
4055,342,808,412,3,10,87.7,2018-09-09 06:51:16,Online
4056,883,264,324,300,16,884.64,2019-04-07 08:15:23,Online
4057,146,671,736,79,66,676.97,2021-05-10 11:11:11,Online
4058,809,294,934,236,88,928.69,2024-01-17 10:41:15,Física
4059,190,298,573,125,64,261.16,2022-03-05 14:02:50,Física
4060,62,472,875,194,86,776.54,2023-07-16 19:00:40,Online
4061,790,629,675,256,72,560.56,2022-11-25 19:46:11,Física
4062,889,376,315,97,6,15.51,2020-04-12 20:43:12,Online
4063,268,581,858,185,15,982.94,2014-07-16 00:43:59,Física
4064,645,49,975,70,12,240.52,2021-07-18 04:35:58,Online
4065,270,829,259,170,63,560.04,2018-07-20 16:51:39,Física
4066,694,242,174,313,46,254.22,2017-11-22 08:10:33,Física
4067,638,500,978,215,12,291.69,2019-10-17 00:51:46,Online
4068,597,478,118,186,43,218.29,2018-11-15 16:38:05,Física
4069,499,469,520,438,99,746.78,2018-08-14 01:05:17,Online
4070,546,30,261,285,78,486.26,2018-11-02 12:53:09,Online
4071,420,827,66,256,61,685.22,2016-04-04 06:05:01,Online
4072,115,394,990,168,30,323.31,2015-02-25 01:48:15,Online
4073,401,887,538,308,58,30.81,2015-01-25 07:35:47,Física
4074,770,548,25,392,72,72.02,2023-02-20 01:35:05,Online
4075,7,17,192,337,36,831.46,2015-02-11 08:35:49,Física
4076,556,202,694,418,42,541.31,2022-02-19 06:45:22,Online
4077,935,304,765,5,95,486.0,2023-02-23 20:21:56,Física
4078,103,431,78,440,38,339.09,2023-11-15 15:04:24,Online
4079,206,599,409,10,24,711.36,2018-10-21 21:46:08,Online
4080,968,829,77,309,78,638.09,2022-12-05 05:19:17,Online
4081,939,550,542,201,45,820.92,2023-11-21 15:10:45,Física
4082,153,920,135,218,86,485.16,2022-01-26 20:24:10,Física
4083,10,742,559,412,21,503.93,2018-10-25 06:03:13,Física
4084,828,716,281,403,70,23.14,2016-10-21 11:33:01,Online
4085,313,433,529,366,57,791.7,2014-09-12 23:51:31,Física
4086,144,590,216,172,20,307.58,2017-11-14 08:20:31,Física
4087,303,92,578,223,34,113.23,2022-02-02 07:29:31,Física
4088,851,320,967,199,8,595.45,2018-12-19 18:41:23,Física
4089,625,166,941,142,77,654.39,2017-08-02 11:17:20,Física
4090,262,171,266,66,26,635.07,2014-03-13 05:32:12,Online
4091,303,335,170,174,71,659.21,2014-06-02 00:36:37,Física
4092,883,635,551,93,17,988.83,2021-09-29 21:21:18,Online
4093,17,140,787,290,51,343.82,2018-11-03 14:57:51,Física
4094,927,915,575,112,59,419.83,2020-06-17 15:37:22,Física
4095,869,690,837,89,76,285.6,2023-04-10 13:56:39,Física
4096,605,63,70,356,91,585.46,2024-08-02 22:46:32,Online
4097,474,502,792,124,49,727.18,2018-10-05 20:24:13,Online
4098,583,693,255,349,69,556.48,2014-02-15 01:31:44,Física
4099,975,181,392,309,2,746.42,2015-12-20 01:42:26,Online
4100,634,940,174,105,35,715.92,2024-01-22 22:16:38,Online
4101,484,927,610,270,50,236.1,2018-08-08 12:16:11,Online
4102,638,113,105,498,51,617.66,2018-07-22 15:42:30,Online
4103,862,541,912,391,63,927.98,2018-05-08 01:20:40,Física
4104,22,84,104,20,76,436.22,2023-01-22 15:25:27,Física
4105,249,450,948,347,13,38.35,2017-05-04 07:53:03,Física
4106,709,226,204,324,32,401.01,2018-08-03 09:22:41,Física
4107,542,428,106,408,61,313.43,2015-03-20 00:31:06,Física
4108,761,290,672,205,69,51.75,2024-03-11 13:13:06,Online
4109,163,886,137,282,22,218.53,2024-08-07 19:27:15,Física
4110,112,353,592,126,14,390.64,2019-09-19 19:01:03,Física
4111,856,760,688,469,76,634.15,2023-09-02 17:23:09,Física
4112,913,548,352,323,80,302.31,2018-02-16 06:45:59,Física
4113,96,270,211,143,5,362.07,2024-12-17 14:16:32,Física
4114,993,676,217,494,79,137.13,2016-08-14 08:04:16,Online
4115,745,395,768,209,85,130.03,2021-07-31 22:35:55,Física
4116,838,832,133,411,99,959.6,2024-12-06 20:46:26,Física
4117,29,346,836,351,10,752.11,2016-02-12 00:01:17,Física
4118,669,391,732,121,24,90.4,2018-07-24 04:09:40,Online
4119,221,476,694,60,71,334.08,2022-04-04 20:25:04,Física
4120,664,592,665,449,43,933.6,2015-06-26 23:34:20,Online
4121,414,782,871,328,3,162.64,2018-04-11 10:03:03,Online
4122,731,751,474,134,68,542.81,2016-04-13 23:36:32,Online
4123,224,832,462,91,11,462.01,2022-06-16 01:22:28,Online
4124,832,393,723,20,64,800.51,2015-08-11 12:10:55,Online
4125,599,228,609,270,1,47.74,2020-02-27 07:30:17,Física
4126,299,605,454,447,95,307.71,2022-07-09 10:02:01,Física
4127,801,420,638,306,44,590.2,2022-08-07 20:19:18,Física
4128,235,293,481,32,61,249.17,2018-10-23 05:38:17,Online
4129,435,317,888,268,75,616.12,2016-05-06 18:52:44,Física
4130,884,717,665,293,12,738.94,2022-01-02 19:18:09,Online
4131,175,893,687,271,89,144.1,2020-05-29 03:57:10,Física
4132,922,506,548,37,79,161.15,2014-10-16 04:22:43,Física
4133,652,988,936,181,58,42.93,2016-08-18 09:22:03,Online
4134,757,828,600,257,88,378.12,2019-10-27 20:55:28,Online
4135,538,743,781,482,94,807.49,2018-02-11 14:13:46,Online
4136,857,559,538,269,82,2.19,2020-09-05 03:01:07,Online
4137,785,114,308,310,26,277.88,2023-11-15 18:56:57,Online
4138,178,775,753,79,65,950.41,2018-08-14 14:24:40,Física
4139,397,62,628,253,97,731.91,2018-02-14 13:29:52,Online
4140,237,766,621,273,93,891.2,2016-05-07 16:46:08,Online
4141,361,576,173,381,86,352.06,2018-02-22 20:15:25,Física
4142,389,277,72,97,5,469.92,2022-08-22 20:14:06,Online
4143,421,366,811,130,33,704.68,2021-09-10 12:43:41,Online
4144,408,243,438,379,57,815.36,2024-10-23 20:01:33,Física
4145,317,41,37,428,69,383.42,2023-12-16 08:01:40,Física
4146,555,668,970,288,50,872.86,2024-12-07 17:16:39,Online
4147,343,577,415,216,27,57.67,2022-01-29 11:24:07,Online
4148,421,275,163,422,56,890.34,2017-06-19 06:42:34,Física
4149,478,274,738,79,19,312.79,2016-05-05 21:28:38,Online
4150,429,811,358,354,89,192.43,2020-10-01 11:09:36,Online
4151,160,174,693,154,51,465.35,2019-10-29 21:21:14,Física
4152,642,495,451,176,54,933.34,2019-02-06 21:32:08,Física
4153,945,611,194,485,28,955.64,2021-11-19 16:21:04,Online
4154,539,541,622,75,48,352.28,2022-04-16 15:43:55,Física
4155,975,732,913,489,34,718.98,2019-02-14 20:27:26,Física
4156,206,767,399,204,23,680.63,2017-07-05 04:23:56,Online
4157,109,414,219,65,84,955.95,2019-03-02 04:27:46,Online
4158,712,272,451,132,47,835.73,2020-03-28 10:54:14,Física
4159,247,705,789,353,93,381.88,2016-03-05 10:08:31,Online
4160,554,163,910,212,70,866.86,2022-02-13 20:26:05,Física
4161,845,69,239,303,83,843.89,2017-04-16 16:28:19,Online
4162,321,462,363,47,50,505.2,2018-08-11 18:50:25,Física
4163,25,466,565,272,75,209.44,2014-02-15 03:45:03,Física
4164,76,878,665,481,8,119.25,2016-10-12 17:00:57,Online
4165,894,75,796,343,9,580.12,2016-03-06 22:08:19,Física
4166,31,305,383,266,96,671.04,2017-06-25 23:43:01,Física
4167,351,488,30,102,88,197.73,2019-02-10 05:56:05,Física
4168,185,546,156,340,89,502.02,2018-10-31 14:38:00,Física
4169,769,4,738,104,66,233.34,2021-02-04 17:26:02,Online
4170,986,625,4,44,22,885.22,2019-02-22 17:49:40,Online
4171,860,365,317,418,90,355.9,2024-09-29 02:35:26,Online
4172,579,368,415,45,83,167.47,2014-11-28 07:58:53,Online
4173,148,714,312,255,19,279.24,2017-06-25 12:47:29,Online
4174,935,935,113,223,3,570.83,2017-07-15 07:01:34,Online
4175,911,874,648,65,32,398.04,2019-04-14 17:01:43,Online
4176,630,915,32,357,85,162.85,2024-01-16 23:28:06,Online
4177,375,568,163,379,95,467.85,2022-07-19 21:32:02,Física
4178,954,187,524,199,77,84.7,2020-01-22 00:45:44,Física
4179,874,6,379,27,54,523.49,2023-01-01 11:26:13,Online
4180,191,89,940,483,82,414.67,2014-07-08 12:42:08,Física
4181,935,712,283,75,5,938.21,2016-09-27 16:35:21,Online
4182,215,722,626,211,90,659.5,2017-02-24 20:57:13,Online
4183,637,102,257,444,30,229.5,2020-04-16 13:05:42,Física
4184,371,946,907,225,27,595.19,2019-10-25 14:26:48,Física
4185,544,757,655,303,83,144.75,2018-11-11 08:43:07,Física
4186,550,715,905,93,3,321.92,2018-09-05 17:29:32,Física
4187,308,524,558,497,45,111.52,2015-01-08 22:15:41,Online
4188,49,517,727,473,56,421.99,2021-04-16 22:57:42,Física
4189,539,792,838,127,40,456.99,2021-06-01 02:36:42,Física
4190,690,906,916,46,3,769.79,2020-01-03 01:12:53,Física
4191,349,87,581,223,46,977.01,2014-03-10 08:33:19,Física
4192,116,936,636,248,15,835.46,2020-12-01 20:01:37,Online
4193,643,80,155,465,71,10.48,2014-01-18 10:46:04,Online
4194,368,583,940,154,18,184.82,2016-08-31 16:05:10,Online
4195,530,884,770,93,98,478.71,2020-02-05 12:15:28,Física
4196,639,523,497,489,29,424.52,2023-04-11 14:39:54,Online
4197,743,702,216,258,81,406.39,2017-05-26 20:40:53,Online
4198,301,988,794,471,89,519.58,2017-07-12 16:01:55,Online
4199,529,1000,511,266,53,375.9,2015-12-07 07:27:48,Online
4200,890,913,995,118,37,249.28,2016-07-16 18:10:34,Online
4201,491,459,358,207,48,883.3,2016-01-26 19:51:07,Física
4202,780,318,31,394,3,20.11,2017-12-12 06:56:40,Online
4203,745,240,680,111,33,761.48,2022-07-18 00:39:10,Online
4204,878,195,241,65,8,606.74,2017-03-12 18:30:38,Online
4205,881,999,896,68,67,75.38,2017-07-14 01:39:34,Online
4206,472,770,532,163,96,337.84,2014-11-04 04:30:56,Física
4207,998,799,276,153,92,888.88,2016-10-27 01:22:33,Online
4208,872,821,878,410,6,775.28,2018-03-01 05:45:20,Física
4209,747,106,161,341,15,910.58,2015-09-27 23:12:42,Física
4210,868,612,213,411,17,913.43,2021-05-31 21:21:20,Física
4211,335,526,429,107,24,463.43,2020-03-07 13:33:38,Física
4212,592,215,699,4,94,955.14,2022-10-05 21:43:15,Online
4213,494,674,904,226,91,921.58,2016-04-19 04:21:33,Física
4214,194,450,157,390,54,883.21,2015-02-11 23:28:08,Online
4215,54,841,589,261,12,916.73,2015-08-22 00:02:23,Online
4216,251,722,316,39,29,235.03,2020-07-06 08:12:43,Física
4217,773,700,426,409,99,548.21,2015-01-30 12:57:04,Física
4218,242,221,504,166,40,277.46,2015-06-15 13:21:07,Online
4219,868,732,289,175,58,538.84,2018-07-28 10:46:28,Física
4220,363,83,172,480,93,804.11,2014-10-24 17:42:40,Online
4221,807,735,615,3,52,439.3,2023-06-04 17:41:52,Física
4222,691,75,362,317,32,263.95,2022-11-11 18:41:58,Online
4223,650,260,217,127,99,862.56,2024-04-20 01:35:08,Física
4224,395,753,972,354,84,694.77,2019-12-05 04:29:59,Física
4225,821,353,283,485,81,912.99,2017-02-13 13:42:04,Online
4226,242,610,778,264,49,894.45,2016-04-18 15:44:23,Online
4227,856,602,417,428,67,88.26,2020-01-02 04:23:49,Online
4228,352,151,291,403,47,487.59,2017-12-19 21:48:34,Online
4229,16,96,433,269,41,558.68,2014-09-11 13:51:05,Online
4230,31,593,898,60,94,103.12,2022-10-16 07:04:11,Física
4231,976,641,305,165,32,805.71,2017-04-17 23:21:51,Online
4232,693,444,310,117,21,162.23,2020-10-18 10:34:13,Física
4233,346,480,404,339,54,729.31,2017-12-21 21:31:47,Física
4234,58,216,355,220,80,434.7,2016-06-19 03:19:10,Física
4235,671,721,28,387,47,211.6,2020-04-26 16:02:37,Física
4236,229,231,823,363,38,771.05,2018-11-08 12:04:35,Online
4237,89,817,638,107,74,399.53,2020-11-13 09:10:23,Física
4238,804,436,958,119,57,925.81,2015-03-21 15:49:27,Física
4239,531,727,71,219,53,926.83,2016-04-22 02:40:58,Física
4240,183,424,70,471,40,168.3,2016-05-04 21:15:22,Online
4241,573,124,505,69,22,60.66,2021-06-04 02:07:33,Online
4242,177,342,409,47,59,700.42,2016-08-01 20:39:29,Física
4243,655,245,430,309,45,812.9,2015-04-20 04:08:01,Online
4244,912,92,135,218,15,323.69,2022-04-25 01:28:10,Física
4245,722,495,909,215,82,673.06,2017-09-20 23:46:46,Online
4246,367,526,524,358,84,518.82,2021-04-21 00:11:15,Online
4247,332,362,408,244,89,961.56,2018-11-02 22:30:48,Online
4248,284,214,956,489,43,56.85,2015-04-07 23:04:01,Física
4249,557,822,896,185,73,861.24,2023-11-17 11:11:24,Online
4250,491,531,626,46,96,88.93,2019-09-17 03:21:12,Online
4251,672,216,53,59,3,607.44,2019-06-24 08:58:24,Física
4252,321,56,449,143,24,393.09,2019-01-15 02:10:27,Online
4253,600,339,515,368,100,108.89,2021-05-28 04:48:51,Física
4254,655,276,420,217,85,57.27,2014-04-06 20:47:39,Online
4255,485,167,546,241,31,975.41,2017-02-07 05:03:14,Online
4256,226,88,482,451,4,959.55,2014-03-04 20:39:41,Online
4257,635,708,520,331,87,346.18,2021-08-07 19:40:32,Online
4258,694,902,821,464,76,877.72,2015-11-07 01:00:46,Online
4259,561,266,146,101,81,230.67,2020-02-23 02:11:04,Online
4260,21,796,404,198,22,873.8,2022-02-24 16:59:44,Online
4261,617,903,873,483,84,360.93,2023-01-23 16:40:20,Online
4262,392,85,417,233,5,589.91,2024-11-15 00:28:08,Física
4263,976,666,240,257,25,994.27,2022-02-08 20:28:38,Online
4264,117,57,770,11,96,516.9,2014-12-13 22:30:28,Física
4265,478,851,405,273,71,481.73,2020-07-25 07:51:50,Física
4266,898,748,385,464,60,489.13,2018-05-12 13:17:31,Online
4267,83,169,639,329,48,496.44,2017-08-21 02:36:08,Online
4268,392,957,401,287,44,365.67,2020-05-01 18:43:51,Física
4269,723,120,536,244,35,782.22,2022-10-10 09:13:56,Online
4270,393,148,420,422,92,968.06,2016-10-27 16:15:14,Física
4271,697,92,953,366,2,465.14,2018-06-15 13:55:02,Online
4272,3,866,345,422,88,744.89,2023-03-09 05:05:35,Física
4273,719,107,984,132,98,859.92,2022-12-27 03:04:33,Física
4274,277,664,923,420,38,108.66,2023-06-03 17:38:11,Física
4275,513,647,243,411,47,943.22,2014-10-17 04:58:24,Online
4276,971,851,109,49,73,415.29,2014-12-28 05:10:04,Online
4277,257,535,757,1,29,763.25,2017-07-23 14:45:02,Online
4278,181,37,16,178,19,29.61,2014-09-02 17:28:44,Online
4279,190,81,786,195,57,74.13,2021-04-18 22:39:14,Física
4280,894,715,540,389,99,547.57,2014-01-01 13:06:01,Online
4281,843,322,421,489,40,575.41,2022-10-19 11:41:47,Online
4282,746,382,632,373,64,594.83,2022-07-06 01:34:09,Online
4283,87,309,798,7,62,108.26,2016-01-17 23:25:00,Online
4284,470,731,228,443,8,351.53,2018-02-07 05:30:47,Online
4285,216,829,845,66,33,603.32,2021-05-30 02:56:45,Física
4286,79,473,867,254,70,584.24,2022-07-17 16:08:57,Física
4287,177,385,254,411,88,313.58,2024-02-02 16:39:11,Online
4288,322,459,685,86,73,195.63,2021-07-15 04:41:22,Online
4289,422,777,393,435,27,587.69,2021-05-01 14:02:31,Online
4290,107,937,718,31,50,179.54,2019-04-27 09:52:36,Física
4291,445,408,56,144,12,711.01,2020-08-16 05:17:40,Física
4292,102,443,783,24,32,322.65,2017-03-26 13:45:46,Física
4293,724,139,94,101,41,699.67,2018-02-13 16:49:21,Física
4294,893,478,730,327,81,810.23,2014-12-02 01:13:45,Física
4295,197,229,787,413,72,866.59,2017-02-05 20:29:29,Online
4296,666,141,528,220,36,983.17,2017-01-02 23:28:54,Online
4297,246,729,659,491,98,724.61,2022-09-09 08:19:38,Física
4298,942,427,146,97,100,380.98,2018-11-26 17:35:21,Online
4299,462,730,247,394,18,813.68,2020-09-09 22:00:55,Física
4300,737,27,483,213,5,858.65,2019-03-28 08:39:03,Online
4301,807,178,485,450,93,610.93,2024-02-04 21:10:37,Física
4302,644,950,64,362,80,381.11,2019-01-19 14:51:30,Física
4303,148,800,138,352,49,583.69,2015-06-12 18:31:53,Física
4304,95,6,615,385,46,380.68,2014-03-06 19:25:11,Online
4305,779,225,853,405,97,259.77,2024-11-10 14:50:12,Física
4306,61,601,516,68,6,516.05,2020-11-15 18:15:08,Física
4307,845,848,591,36,91,24.97,2022-01-01 13:34:03,Online
4308,780,126,294,99,44,737.37,2020-12-09 08:38:47,Online
4309,544,483,958,207,44,428.69,2023-06-10 20:34:28,Online
4310,640,567,706,175,62,248.3,2017-12-14 02:25:52,Online
4311,949,911,60,423,14,114.78,2014-09-02 11:46:08,Online
4312,832,162,345,226,48,706.32,2015-10-17 23:52:52,Física
4313,530,928,207,367,96,705.05,2017-08-10 10:59:42,Física
4314,114,554,764,373,81,859.12,2023-05-08 09:09:30,Online
4315,161,729,40,57,76,417.42,2015-01-14 10:07:54,Online
4316,597,580,746,409,56,870.29,2020-01-14 21:20:11,Física
4317,555,574,330,31,70,9.2,2022-11-16 17:50:19,Online
4318,770,340,845,100,87,97.58,2016-07-29 19:53:23,Física
4319,633,445,951,272,56,664.39,2017-04-04 21:36:34,Física
4320,882,686,180,77,4,97.36,2022-04-15 22:22:59,Online
4321,874,517,117,375,25,708.41,2014-09-09 04:19:30,Online
4322,861,585,263,148,56,877.66,2024-10-24 04:28:49,Física
4323,870,221,447,436,52,107.06,2024-11-21 04:20:56,Online
4324,820,229,273,290,88,109.15,2021-10-11 17:40:59,Online
4325,847,846,972,173,49,886.38,2023-11-24 01:43:30,Física
4326,159,333,301,127,53,294.2,2023-12-24 02:12:23,Física
4327,766,931,93,408,36,855.04,2020-10-05 05:30:29,Online
4328,268,699,642,115,3,975.56,2017-07-09 10:38:48,Online
4329,412,85,541,409,87,968.17,2022-02-03 10:15:10,Física
4330,633,65,369,361,20,48.53,2017-05-03 15:03:21,Online
4331,63,261,111,13,17,29.84,2019-09-02 10:00:01,Física
4332,277,934,114,135,56,517.75,2022-07-08 17:39:36,Física
4333,530,716,444,155,89,102.75,2021-12-11 04:39:31,Física
4334,662,816,575,76,59,680.53,2019-01-09 12:08:01,Online
4335,721,313,81,466,22,838.3,2020-03-21 03:01:28,Online
4336,112,607,818,196,61,828.24,2021-03-25 18:40:22,Física
4337,57,152,559,306,63,534.63,2023-11-29 04:26:02,Física
4338,812,671,626,382,83,357.72,2020-01-28 15:00:04,Física
4339,239,602,408,110,46,409.99,2019-11-22 13:39:17,Física
4340,549,770,576,9,92,941.07,2015-08-26 05:31:44,Online
4341,146,261,308,73,39,662.38,2019-11-14 13:57:21,Física
4342,600,681,422,176,86,550.71,2024-05-23 04:30:46,Física
4343,998,976,307,49,84,635.29,2022-12-28 18:19:00,Online
4344,186,976,496,148,17,622.53,2022-03-19 04:00:02,Física
4345,446,793,894,1,10,768.44,2024-06-01 21:14:24,Física
4346,351,720,143,67,89,531.52,2023-10-02 18:40:21,Física
4347,192,579,582,460,19,700.96,2023-02-28 14:06:13,Online
4348,582,193,259,1,92,377.32,2015-07-09 15:01:23,Online
4349,98,840,322,467,6,973.9,2017-09-03 11:49:13,Online
4350,22,731,324,240,82,155.41,2016-05-12 10:48:59,Física
4351,877,79,563,188,2,841.47,2019-11-25 02:12:21,Física
4352,417,6,534,132,29,201.27,2020-02-21 18:04:42,Física
4353,251,801,98,469,55,129.05,2016-12-14 08:38:39,Física
4354,82,265,248,117,66,111.78,2023-01-17 06:16:55,Física
4355,850,540,572,225,86,157.18,2015-11-30 03:46:27,Online
4356,424,618,666,242,4,806.86,2017-05-26 19:33:24,Online
4357,923,930,440,22,49,572.29,2014-09-11 20:37:51,Online
4358,95,146,79,344,64,146.61,2016-05-25 16:06:10,Online
4359,525,759,21,6,81,781.83,2021-06-04 21:55:39,Física
4360,812,397,174,124,7,640.15,2019-11-30 06:10:13,Física
4361,360,414,380,416,14,137.28,2015-09-30 09:08:01,Online
4362,979,739,450,108,50,16.08,2014-12-07 22:35:31,Física
4363,930,558,697,476,90,557.28,2021-03-17 21:24:27,Online
4364,876,606,67,22,12,461.76,2014-10-30 13:45:38,Física
4365,732,105,163,438,30,905.27,2023-01-25 10:16:11,Online
4366,803,241,354,288,67,654.43,2015-06-23 11:20:15,Física
4367,137,155,406,483,84,148.56,2015-01-17 10:25:02,Física
4368,68,243,898,377,37,912.69,2019-12-11 21:18:43,Online
4369,13,753,421,229,13,952.7,2015-08-25 21:10:26,Online
4370,647,895,312,160,49,926.17,2024-07-29 01:13:30,Online
4371,283,84,72,399,71,454.75,2019-03-20 07:00:58,Online
4372,767,605,631,136,17,413.39,2023-12-26 22:46:25,Física
4373,947,763,373,494,82,376.98,2016-11-06 12:37:14,Online
4374,165,156,259,111,46,492.61,2020-08-14 19:04:24,Online
4375,729,867,480,2,77,83.97,2020-06-24 17:14:26,Online
4376,991,544,261,224,27,546.84,2014-07-07 08:46:19,Online
4377,68,954,280,85,80,402.5,2023-07-18 21:44:05,Online
4378,228,469,797,43,50,308.25,2015-11-22 07:06:00,Online
4379,344,961,997,66,5,357.59,2020-09-12 16:18:45,Online
4380,471,698,839,470,43,257.18,2019-04-05 11:59:15,Física
